题目编号,题目标题,选项,是否原题答案选项,选项性质,选择人数,有效作答人数,选择概率_选择人数除以该题作答人数,选择百分比_选择人数除以该题作答人数,情绪出现在本题候选情绪中的次数,被选数/出现数,被选数/出现数百分比,是否零选择选项,分析口径
ITEM-00050,92,审美欣赏,False,非答案候选选项,0,20,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,尴尬,False,非答案候选选项,0,20,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,崇拜,False,非答案候选选项,0,20,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,希望,False,非答案候选选项,0,20,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,平静,False,非答案候选选项,0,20,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,快乐,False,非答案候选选项,0,20,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,怀旧,False,非答案候选选项,0,20,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,恐惧,False,非答案候选选项,0,20,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,惊讶,False,非答案候选选项,0,20,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,愉悦,False,非答案候选选项,0,20,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,感动,False,非答案候选选项,0,20,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,感激,False,非答案候选选项,0,20,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,担忧,False,非答案候选选项,0,20,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,渴望,False,非答案候选选项,0,20,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,满足,False,非答案候选选项,0,20,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,烦躁,False,非答案候选选项,0,20,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,焦虑,False,非答案候选选项,0,20,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,紧张,False,非答案候选选项,0,20,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,羡慕,False,非答案候选选项,0,20,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,自满,False,非答案候选选项,0,20,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,自豪,False,非答案候选选项,0,20,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,轻松,False,非答案候选选项,0,20,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,遗憾,False,非答案候选选项,0,20,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,释然,False,非答案候选选项,0,20,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00050,92,震惊,False,非答案候选选项,0,20,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,厌恶,False,非答案候选选项,2,15,0.13333333333333333,13.333333333333334,3,0.6666666666666666,66.66666666666666,False,按实际呈现人数
ITEM-00051,93,愤怒,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,2,0.5,50.0,False,按实际呈现人数
ITEM-00051,93,悲伤,True,标准答案选项,7,15,0.4666666666666667,46.666666666666664,15,0.4666666666666667,46.666666666666664,False,按实际呈现人数
ITEM-00051,93,不屑,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00051,93,委屈,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,4,0.25,25.0,False,按实际呈现人数
ITEM-00051,93,惊讶,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,4,0.25,25.0,False,按实际呈现人数
ITEM-00051,93,兴奋,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,5,0.2,20.0,False,按实际呈现人数
ITEM-00051,93,绝望,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,5,0.2,20.0,False,按实际呈现人数
ITEM-00051,93,共情痛苦,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,兴趣,False,非答案候选选项,0,15,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,内疚,False,非答案候选选项,0,15,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,冷静,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,厌倦,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,困惑,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,失望,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,好奇,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,嫉妒,False,非答案候选选项,0,15,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,审美欣赏,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,尴尬,False,非答案候选选项,0,15,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,崇拜,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,希望,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,平静,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,快乐,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,怀旧,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,怨恨,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,恐惧,False,非答案候选选项,0,15,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,惊喜,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,愁闷,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,愉悦,False,非答案候选选项,0,15,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,感动,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,感激,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,抑郁,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,担忧,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,敌意,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,渴望,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,满足,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,烦躁,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,焦虑,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,爱,False,非答案候选选项,0,15,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,痛苦,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,紧张,False,非答案候选选项,0,15,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,羡慕,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,自满,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,自豪,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,蔑视,False,非答案候选选项,0,15,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,轻松,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,遗憾,False,非答案候选选项,0,15,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,释然,False,非答案候选选项,0,15,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00051,93,震惊,False,非答案候选选项,0,15,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,怨恨,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,1,1.0,100.0,False,按实际呈现人数
ITEM-00052,94,悲伤,False,非答案候选选项,3,15,0.2,20.0,4,0.75,75.0,False,按实际呈现人数
ITEM-00052,94,厌恶,False,非答案候选选项,2,15,0.13333333333333333,13.333333333333334,3,0.6666666666666666,66.66666666666666,False,按实际呈现人数
ITEM-00052,94,失望,False,非答案候选选项,2,15,0.13333333333333333,13.333333333333334,3,0.6666666666666666,66.66666666666666,False,按实际呈现人数
ITEM-00052,94,痛苦,True,标准答案选项,10,15,0.6666666666666666,66.66666666666666,15,0.6666666666666666,66.66666666666666,False,按实际呈现人数
ITEM-00052,94,绝望,True,标准答案选项,10,15,0.6666666666666666,66.66666666666666,15,0.6666666666666666,66.66666666666666,False,按实际呈现人数
ITEM-00052,94,震惊,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,2,0.5,50.0,False,按实际呈现人数
ITEM-00052,94,委屈,True,标准答案选项,5,15,0.3333333333333333,33.33333333333333,15,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00052,94,愤怒,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00052,94,释然,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00052,94,不屑,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,共情痛苦,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,兴奋,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,内疚,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,冷静,False,非答案候选选项,0,15,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,厌倦,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,困惑,False,非答案候选选项,0,15,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,好奇,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,嫉妒,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,审美欣赏,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,崇拜,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,希望,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,平静,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,快乐,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,怀旧,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,恐惧,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,惊喜,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,惊讶,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,愉悦,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,感动,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,感激,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,抑郁,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,担忧,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,敌意,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,渴望,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,满足,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,烦躁,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,焦虑,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,爱,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,紧张,False,非答案候选选项,0,15,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,羞耻,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,羡慕,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,自满,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,轻松,False,非答案候选选项,0,15,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00052,94,遗憾,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,希望,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,1,1.0,100.0,False,按实际呈现人数
ITEM-00053,95,平静,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,1,1.0,100.0,False,按实际呈现人数
ITEM-00053,95,抑郁,False,非答案候选选项,3,15,0.2,20.0,3,1.0,100.0,False,按实际呈现人数
ITEM-00053,95,悲伤,True,标准答案选项,11,15,0.7333333333333333,73.33333333333333,15,0.7333333333333333,73.33333333333333,False,按实际呈现人数
ITEM-00053,95,绝望,True,标准答案选项,11,15,0.7333333333333333,73.33333333333333,15,0.7333333333333333,73.33333333333333,False,按实际呈现人数
ITEM-00053,95,震惊,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,2,0.5,50.0,False,按实际呈现人数
ITEM-00053,95,共情痛苦,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00053,95,愁闷,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00053,95,遗憾,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00053,95,恐惧,False,非答案候选选项,2,15,0.13333333333333333,13.333333333333334,7,0.2857142857142857,28.57142857142857,False,按实际呈现人数
ITEM-00053,95,委屈,True,标准答案选项,4,15,0.26666666666666666,26.666666666666668,15,0.26666666666666666,26.666666666666668,False,按实际呈现人数
ITEM-00053,95,渴望,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,4,0.25,25.0,False,按实际呈现人数
ITEM-00053,95,焦虑,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,4,0.25,25.0,False,按实际呈现人数
ITEM-00053,95,痛苦,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,4,0.25,25.0,False,按实际呈现人数
ITEM-00053,95,失望,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,7,0.14285714285714285,14.285714285714285,False,按实际呈现人数
ITEM-00053,95,不屑,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,兴奋,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,兴趣,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,内疚,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,冷静,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,厌倦,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,厌恶,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,好奇,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,嫉妒,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,尴尬,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,崇拜,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,快乐,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,怀旧,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,怨恨,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,惊喜,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,愉悦,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,感动,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,感激,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,愤怒,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,敌意,False,非答案候选选项,0,15,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,满足,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,烦躁,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,爱,False,非答案候选选项,0,15,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,紧张,False,非答案候选选项,0,15,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,羞耻,False,非答案候选选项,0,15,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,羡慕,False,非答案候选选项,0,15,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,自满,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,自豪,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00053,95,蔑视,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00054,97,崇拜,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,1,1.0,100.0,False,按实际呈现人数
ITEM-00054,97,快乐,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,1,1.0,100.0,False,按实际呈现人数
ITEM-00054,97,渴望,False,非答案候选选项,2,15,0.13333333333333333,13.333333333333334,2,1.0,100.0,False,按实际呈现人数
ITEM-00054,97,爱,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,1,1.0,100.0,False,按实际呈现人数
ITEM-00054,97,自豪,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,1,1.0,100.0,False,按实际呈现人数
ITEM-00054,97,轻松,True,标准答案选项,11,15,0.7333333333333333,73.33333333333333,15,0.7333333333333333,73.33333333333333,False,按实际呈现人数
ITEM-00054,97,愉悦,True,标准答案选项,9,15,0.6,60.0,15,0.6,60.0,False,按实际呈现人数
ITEM-00054,97,希望,True,标准答案选项,7,15,0.4666666666666667,46.666666666666664,15,0.4666666666666667,46.666666666666664,False,按实际呈现人数
ITEM-00054,97,自满,False,非答案候选选项,2,15,0.13333333333333333,13.333333333333334,5,0.4,40.0,False,按实际呈现人数
ITEM-00054,97,感动,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00054,97,惊喜,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,4,0.25,25.0,False,按实际呈现人数
ITEM-00054,97,平静,False,非答案候选选项,1,15,0.06666666666666667,6.666666666666667,5,0.2,20.0,False,按实际呈现人数
ITEM-00054,97,不屑,False,非答案候选选项,0,15,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00054,97,共情痛苦,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00054,97,兴奋,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00054,97,兴趣,False,非答案候选选项,0,15,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00054,97,内疚,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00054,97,冷静,False,非答案候选选项,0,15,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00054,97,厌倦,False,非答案候选选项,0,15,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00054,97,厌恶,False,非答案候选选项,0,15,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
